日期,机组名称,变动成本电价
2024-11-07,江门254机组,648.22
2024-11-07,肇庆256机组,648.22
2024-11-07,肇庆257机组,648.22
2024-11-07,深圳279机组,702.23
2024-11-07,深圳280机组,702.23
2024-11-07,深圳247机组,451.01
2024-11-07,惠州236机组,648.22
2024-11-07,惠州237机组,648.22
2024-11-07,深圳285机组,702.23
2024-11-07,深圳286机组,702.23
2024-11-07,东莞281机组,702.23
2024-11-07,东莞282机组,702.23
2024-11-07,东莞277机组,702.23
2024-11-07,惠州273机组,702.23
2024-11-07,惠州274机组,702.23
2024-11-07,深圳270机组,702.23
2024-11-07,深圳271机组,702.23
2024-11-07,深圳272机组,702.23
2024-11-07,佛山268机组,702.23
2024-11-07,佛山269机组,702.23
2024-11-07,中山266机组,702.23
2024-11-07,中山267机组,702.23
2024-11-07,珠海262机组,702.23
2024-11-07,珠海263机组,702.23
2024-11-07,中山259机组,648.22
2024-11-07,江门255机组,648.22
2024-11-07,中山260机组,648.22
2024-11-07,中山261机组,648.22
2024-11-07,韶关165机组,433.96
2024-11-07,珠海170机组,375.56
2024-11-07,珠海171机组,375.56
2024-11-07,广州7机组,648.22
2024-11-07,广州8机组,648.22
2024-11-07,东莞289机组,702.23
2024-11-07,湛江172机组,348.33
2024-11-07,湛江173机组,348.33
2024-11-07,广州291机组,612.86
2024-11-07,广州292机组,612.86
2024-11-07,清远293机组,648.22
2024-11-07,清远294机组,648.22
2024-11-07,阳江72机组,348.33
2024-11-07,阳江73机组,348.33
2024-11-07,东莞283机组,648.22
2024-11-07,东莞284机组,648.22
2024-11-07,东莞295机组,648.22
2024-11-07,东莞296机组,648.22
2024-11-07,珠海299机组,648.22
2024-11-07,珠海300机组,648.22
2024-11-07,茂名174机组,348.33
2024-11-07,茂名175机组,348.33
2024-11-07,东莞290机组,702.23
2024-11-07,东莞301机组,648.22
2024-11-07,东莞302机组,648.22
2024-11-07,东莞303机组,648.22
2024-11-07,东莞304机组,648.22
2024-11-07,佛山30机组,438.96
2024-11-07,阳江379机组,0.0
2024-11-07,湛江422机组,0.0
2024-11-07,河源178机组,388.26
2024-11-07,河源179机组,388.26
2024-11-07,阳江469机组,0.0
2024-11-07,深圳287机组,648.22
2024-11-07,广州307机组,648.22
2024-11-07,深圳288机组,648.22
2024-11-07,广州308机组,648.22
2024-11-07,佛山305机组,648.22
2024-11-07,佛山306机组,648.22
2024-11-07,揭阳309机组,732.77
2024-11-07,阳江359机组,300.0
2024-11-07,揭阳310机组,732.77
2024-11-07,阳江360机组,300.0
2024-11-07,江门180机组,413.3
2024-11-07,江门518机组,0.0
2024-11-07,揭阳524机组,0.0
2024-11-07,清远532机组,0.0
2024-11-07,江门547机组,0.0
2024-11-07,江门545机组,0.0
2024-11-07,珠海431机组,0.0
2024-11-07,阳江481机组,0.0
2024-11-07,清远205机组,388.26
2024-11-07,清远206机组,388.26
2024-11-07,惠州482机组,0.0
2024-11-07,汕头331机组,370.56
2024-11-07,汕头332机组,370.56
2024-11-07,惠州275机组,648.22
2024-11-07,惠州276机组,648.22
2024-11-07,东莞333机组,648.22
2024-11-07,东莞334机组,648.22
2024-11-07,云浮209机组,413.3
2024-11-07,湛江423机组,0.0
2024-11-07,湛江424机组,0.0
2024-11-07,肇庆337机组,648.22
2024-11-07,肇庆338机组,648.22
2024-11-07,广州339机组,648.22
2024-11-07,广州340机组,648.22
2024-11-07,东莞343机组,612.86
2024-11-07,东莞344机组,612.86
2024-11-07,东莞345机组,612.86
2024-11-07,惠州335机组,612.86
2024-11-07,惠州336机组,612.86
2024-11-07,佛山556机组,0.0
2024-11-07,广州346机组,612.86
2024-11-07,广州347机组,612.86
2024-11-07,江门557机组,0.0
2024-11-07,韶关529机组,0.0
2024-11-07,清远562机组,0.0
2024-11-07,清远561机组,0.0
2024-11-07,湛江495机组,0.0
2024-11-07,阳江470机组,0.0
2024-11-07,江门570机组,0.0
2024-11-07,梅州585机组,0.0
2024-11-07,汕尾484机组,0.0
2024-11-07,汕尾485机组,0.0
2024-11-07,梅州612机组,0.0
2024-11-07,深圳613机组,612.86
2024-11-07,深圳614机组,612.86
2024-11-07,深圳616机组,612.86
2024-11-07,深圳617机组,612.86
2024-11-07,肇庆618机组,732.77
2024-11-07,肇庆619机组,732.77
2024-11-07,东莞231机组,648.22
2024-11-07,广州9机组,612.86
2024-11-07,阳江620机组,0.0
2024-11-07,江门578机组,0.0
2024-11-07,汕头621机组,0.0
2024-11-07,阳江623机组,0.0
2024-11-07,肇庆625机组,0.0
2024-11-07,汕尾626机组,0.0
2024-11-07,汕尾627机组,0.0
2024-11-07,韶关628机组,0.0
2024-11-07,揭阳629机组,0.0
2024-11-07,揭阳630机组,0.0
2024-11-07,阳江631机组,0.0
2024-11-07,阳江632机组,0.0
2024-11-07,惠州483机组,0.0
2024-11-07,湛江393机组,0.0
2024-11-07,湛江394机组,0.0
2024-11-07,阳江471机组,0.0
2024-11-07,韶关36机组,0.0
2024-11-07,肇庆633机组,0.0
2024-11-07,清远634机组,0.0
2024-11-07,清远635机组,0.0
2024-11-07,中山636机组,0.0
2024-11-07,阳江638机组,0.0
2024-11-07,汕头639机组,0.0
2024-11-07,肇庆587机组,0.0
2024-11-07,阳江589机组,0.0
2024-11-07,清远591机组,0.0
2024-11-07,湛江593机组,0.0
2024-11-07,河源44机组,418.3
2024-11-07,清远553机组,0.0
2024-11-07,惠州514机组,0.0
2024-11-07,阳江662机组,0.0
2024-11-07,肇庆664机组,0.0
2024-11-07,梅州595机组,0.0
2024-11-07,梅州597机组,0.0
2024-11-07,梅州599机组,0.0
2024-11-07,梅州601机组,0.0
2024-11-07,惠州46机组,648.22
2024-11-07,惠州47机组,648.22
2024-11-07,阳江673机组,0.0
2024-11-07,肇庆674机组,0.0
2024-11-07,深圳17机组,393.9
2024-11-07,深圳18机组,393.9
2024-11-07,深圳19机组,393.9
2024-11-07,广州5机组,438.96
2024-11-07,广州6机组,438.96
2024-11-07,汕头112机组,353.33
2024-11-07,汕头113机组,353.33
2024-11-07,揭阳92机组,375.56
2024-11-07,其他118机组,438.96
2024-11-07,其他119机组,438.96
2024-11-07,其他120机组,418.3
2024-11-07,其他121机组,418.3
2024-11-07,汕尾116机组,353.33
2024-11-07,汕尾117机组,353.33
2024-11-07,汕尾53机组,375.56
2024-11-07,潮州87机组,375.56
2024-11-07,潮州88机组,353.33
2024-11-07,汕尾54机组,375.56
2024-11-07,梅州106机组,504.94
2024-11-07,韶关40机组,438.96
2024-11-07,韶关41机组,438.96
2024-11-07,韶关42机组,418.3
2024-11-07,韶关43机组,418.3
2024-11-07,梅州124机组,418.3
2024-11-07,东莞128机组,375.56
2024-11-07,东莞129机组,375.56
2024-11-07,中山126机组,433.96
2024-11-07,中山127机组,433.96
2024-11-07,东莞130机组,375.56
2024-11-07,梅州125机组,413.3
2024-11-07,梅州107机组,504.94
2024-11-07,梅州108机组,504.94
2024-11-07,中山229机组,702.23
2024-11-07,江门65机组,375.56
2024-11-07,东莞211机组,648.22
2024-11-07,东莞212机组,648.22
2024-11-07,江门153机组,486.1
2024-11-07,江门154机组,486.1
2024-11-07,茂名84机组,486.1
2024-11-07,佛山147机组,486.1
2024-11-07,佛山148机组,486.1
2024-11-07,珠海222机组,648.22
2024-11-07,珠海223机组,648.22
2024-11-07,云浮139机组,486.1
2024-11-07,云浮140机组,486.1
2024-11-07,云浮100机组,438.96
2024-11-07,韶关149机组,494.94
2024-11-07,韶关150机组,494.94
2024-11-07,深圳218机组,702.23
2024-11-07,深圳219机组,702.23
2024-11-07,广州214机组,702.23
2024-11-07,广州215机组,702.23
2024-11-07,汕头27机组,393.9
2024-11-07,云浮155机组,486.1
2024-11-07,珠海220机组,648.22
2024-11-07,珠海221机组,648.22
2024-11-07,中山224机组,648.22
2024-11-07,中山225机组,648.22
2024-11-07,中山226机组,648.22
2024-11-07,云浮156机组,486.1
2024-11-07,珠海23机组,375.56
2024-11-07,珠海24机组,375.56
2024-11-07,广州131机组,435.76
2024-11-07,广州132机组,435.76
2024-11-07,韶关158机组,499.94
2024-11-07,东莞233机组,702.23
2024-11-07,东莞234机组,702.23
2024-11-07,湛江80机组,393.9
2024-11-07,深圳355机组,300.0
2024-11-07,湛江81机组,393.9
2024-11-07,阳江361机组,300.0
2024-11-07,阳江362机组,300.0
2024-11-07,深圳356机组,300.0
2024-11-07,深圳357机组,300.0
2024-11-07,深圳358机组,300.0
2024-11-07,阳江363机组,300.0
2024-11-07,阳江364机组,300.0
2024-11-07,中山227机组,648.22
2024-11-07,中山228机组,648.22
2024-11-07,惠州238机组,432.97
2024-11-07,广州250机组,432.97
2024-11-07,广州251机组,432.97
2024-11-07,深圳244机组,432.97
2024-11-07,深圳245机组,432.97
2024-11-07,深圳246机组,432.97
2024-11-07,肇庆252机组,648.22
2024-11-07,肇庆253机组,648.22
2024-11-07,惠州239机组,432.97
2024-11-07,惠州240机组,432.97
2024-11-07,深圳249机组,702.23
2024-11-07,深圳241机组,432.97
2024-11-07,深圳242机组,432.97
2024-11-07,深圳243机组,432.97
2024-11-07,韶关159机组,499.94
2024-11-07,阳江74机组,375.56
2024-11-07,阳江75机组,375.56
2024-11-07,韶关38机组,438.96
2024-11-07,佛山32机组,438.96
2024-11-07,潮州89机组,353.33
2024-11-07,潮州90机组,375.56
2024-11-07,惠州48机组,393.9
2024-11-07,惠州49机组,393.9
2024-11-07,佛山33机组,438.96
2024-11-07,韶关39机组,438.96
2024-11-07,云浮101机组,438.96
2024-11-07,惠州50机组,353.33
2024-11-07,江门66机组,353.33
2024-11-07,汕尾55机组,375.56
2024-11-07,惠州51机组,353.33
2024-11-07,揭阳93机组,353.33
2024-11-07,汕尾56机组,375.56
2024-11-07,佛山34机组,418.3
2024-11-07,揭阳94机组,353.33
2024-11-07,湛江78机组,375.56
2024-11-07,湛江79机组,375.56
2024-11-07,佛山35机组,418.3
2024-11-07,江门67机组,353.33
2024-11-07,梅州109机组,504.94
2024-11-07,梅州110机组,504.94
2024-11-07,茂名85机组,418.3
2024-11-07,湛江82机组,393.9
2024-11-07,肇庆104机组,438.96
2024-11-07,湛江83机组,393.9
2024-11-07,肇庆105机组,438.96
2024-11-07,揭阳95机组,375.56
2024-11-07,广州3机组,393.9
2024-11-07,广州4机组,393.9
2024-11-07,广州1机组,393.9
2024-11-07,广州2机组,393.9
2024-11-07,阳江76机组,375.56
2024-11-07,阳江77机组,375.56
2024-11-07,茂名86机组,438.96
2024-11-07,佛山31机组,438.96
2024-11-07,梅州111机组,504.94
2024-11-07,深圳20机组,393.9
2024-11-07,深圳21机组,393.9
2024-11-07,深圳22机组,393.9
2024-11-07,江门68机组,375.56
2024-11-07,江门69机组,375.56
2024-11-07,广州12机组,393.9
2024-11-07,广州13机组,393.9
2024-11-07,广州14机组,393.9
2024-11-07,广州15机组,393.9
2024-11-07,汕头28机组,375.56
2024-11-07,江门70机组,375.56
2024-11-07,江门71机组,375.56
2024-11-07,汕头29机组,393.9
2024-11-07,汕头25机组,353.33
2024-11-07,河源45机组,418.3
2024-11-07,汕头26机组,353.33
2024-11-08,汕尾161机组,348.33
2024-11-08,汕尾162机组,348.33
2024-11-08,韶关164机组,433.96
2024-11-08,惠州235机组,648.22
2024-11-08,江门254机组,648.22
2024-11-08,肇庆256机组,648.22
2024-11-08,肇庆257机组,648.22
2024-11-08,深圳279机组,702.23
2024-11-08,深圳280机组,702.23
2024-11-08,深圳247机组,451.01
2024-11-08,惠州236机组,648.22
2024-11-08,惠州237机组,648.22
2024-11-08,深圳285机组,702.23
2024-11-08,深圳286机组,702.23
2024-11-08,东莞281机组,702.23
2024-11-08,东莞282机组,702.23
2024-11-08,东莞277机组,702.23
2024-11-08,惠州273机组,702.23
2024-11-08,惠州274机组,702.23
2024-11-08,深圳270机组,702.23
2024-11-08,深圳271机组,702.23
2024-11-08,深圳272机组,702.23
2024-11-08,佛山268机组,702.23
2024-11-08,佛山269机组,702.23
2024-11-08,中山266机组,702.23
2024-11-08,中山267机组,702.23
2024-11-08,珠海262机组,702.23
2024-11-08,珠海263机组,702.23
2024-11-08,中山259机组,648.22
2024-11-08,江门255机组,648.22
2024-11-08,中山260机组,648.22
2024-11-08,中山261机组,648.22
2024-11-08,韶关165机组,433.96
2024-11-08,珠海170机组,375.56
2024-11-08,珠海171机组,375.56
2024-11-08,广州7机组,648.22
2024-11-08,广州8机组,648.22
2024-11-08,东莞289机组,702.23
2024-11-08,湛江172机组,348.33
2024-11-08,湛江173机组,348.33
2024-11-08,广州291机组,612.86
2024-11-08,广州292机组,612.86
2024-11-08,清远293机组,648.22
2024-11-08,清远294机组,648.22
2024-11-08,阳江72机组,348.33
2024-11-08,阳江73机组,348.33
2024-11-08,东莞283机组,648.22
2024-11-08,东莞284机组,648.22
2024-11-08,东莞295机组,648.22
2024-11-08,东莞296机组,648.22
2024-11-08,珠海299机组,648.22
2024-11-08,珠海300机组,648.22
2024-11-08,茂名174机组,348.33
2024-11-08,茂名175机组,348.33
2024-11-08,东莞290机组,702.23
2024-11-08,东莞301机组,648.22
2024-11-08,东莞302机组,648.22
2024-11-08,东莞303机组,648.22
2024-11-08,东莞304机组,648.22
2024-11-08,佛山30机组,438.96
2024-11-08,阳江379机组,0.0
2024-11-08,湛江422机组,0.0
2024-11-08,河源178机组,388.26
2024-11-08,河源179机组,388.26
2024-11-08,阳江469机组,0.0
2024-11-08,深圳287机组,648.22
2024-11-08,广州307机组,648.22
2024-11-08,深圳288机组,648.22
2024-11-08,广州308机组,648.22
2024-11-08,佛山305机组,648.22
2024-11-08,佛山306机组,648.22
2024-11-08,揭阳309机组,732.77
2024-11-08,阳江359机组,300.0
2024-11-08,揭阳310机组,732.77
2024-11-08,阳江360机组,300.0
2024-11-08,江门180机组,413.3
2024-11-08,江门518机组,0.0
2024-11-08,揭阳524机组,0.0
2024-11-08,清远532机组,0.0
2024-11-08,江门547机组,0.0
2024-11-08,江门545机组,0.0
2024-11-08,珠海431机组,0.0
2024-11-08,阳江481机组,0.0
2024-11-08,清远205机组,388.26
2024-11-08,清远206机组,388.26
2024-11-08,惠州482机组,0.0
2024-11-08,汕头331机组,370.56
2024-11-08,汕头332机组,370.56
2024-11-08,惠州275机组,648.22
2024-11-08,惠州276机组,648.22
2024-11-08,东莞333机组,648.22
2024-11-08,东莞334机组,648.22
2024-11-08,云浮209机组,413.3
2024-11-08,湛江423机组,0.0
2024-11-08,湛江424机组,0.0
2024-11-08,肇庆337机组,648.22
2024-11-08,肇庆338机组,648.22
2024-11-08,广州339机组,648.22
2024-11-08,广州340机组,648.22
2024-11-08,东莞343机组,612.86
2024-11-08,东莞344机组,612.86
2024-11-08,东莞345机组,612.86
2024-11-08,惠州335机组,612.86
2024-11-08,惠州336机组,612.86
2024-11-08,佛山556机组,0.0
2024-11-08,广州346机组,612.86
2024-11-08,广州347机组,612.86
2024-11-08,江门557机组,0.0
2024-11-08,韶关529机组,0.0
2024-11-08,清远562机组,0.0
2024-11-08,清远561机组,0.0
2024-11-08,湛江495机组,0.0
2024-11-08,阳江470机组,0.0
2024-11-08,江门570机组,0.0
2024-11-08,梅州585机组,0.0
2024-11-08,汕尾484机组,0.0
2024-11-08,汕尾485机组,0.0
2024-11-08,梅州612机组,0.0
2024-11-08,深圳613机组,612.86
2024-11-08,深圳614机组,612.86
2024-11-08,深圳616机组,612.86
2024-11-08,深圳617机组,612.86
2024-11-08,肇庆618机组,732.77
2024-11-08,肇庆619机组,732.77
2024-11-08,东莞231机组,648.22
2024-11-08,广州9机组,612.86
2024-11-08,阳江620机组,0.0
2024-11-08,江门578机组,0.0
2024-11-08,汕头621机组,0.0
2024-11-08,阳江623机组,0.0
2024-11-08,肇庆625机组,0.0
2024-11-08,汕尾626机组,0.0
2024-11-08,汕尾627机组,0.0
2024-11-08,韶关628机组,0.0
2024-11-08,揭阳629机组,0.0
2024-11-08,揭阳630机组,0.0
2024-11-08,阳江631机组,0.0
2024-11-08,阳江632机组,0.0
2024-11-08,惠州483机组,0.0
2024-11-08,湛江393机组,0.0
2024-11-08,湛江394机组,0.0
2024-11-08,阳江471机组,0.0
2024-11-08,韶关36机组,0.0
2024-11-08,肇庆633机组,0.0
2024-11-08,清远634机组,0.0
2024-11-08,清远635机组,0.0
2024-11-08,中山636机组,0.0
2024-11-08,阳江638机组,0.0
2024-11-08,汕头639机组,0.0
2024-11-08,肇庆587机组,0.0
2024-11-08,阳江589机组,0.0
2024-11-08,清远591机组,0.0
2024-11-08,湛江593机组,0.0
2024-11-08,河源44机组,418.3
2024-11-08,清远553机组,0.0
2024-11-08,惠州514机组,0.0
2024-11-08,阳江662机组,0.0
2024-11-08,肇庆664机组,0.0
2024-11-08,梅州595机组,0.0
2024-11-08,梅州597机组,0.0
2024-11-08,梅州599机组,0.0
2024-11-08,梅州601机组,0.0
2024-11-08,惠州46机组,648.22
2024-11-08,惠州47机组,648.22
2024-11-08,阳江673机组,0.0
2024-11-08,肇庆674机组,0.0
2024-11-08,深圳17机组,393.9
2024-11-08,深圳18机组,393.9
2024-11-08,深圳19机组,393.9
2024-11-08,广州5机组,438.96
2024-11-08,广州6机组,438.96
2024-11-08,汕头112机组,353.33
2024-11-08,汕头113机组,353.33
2024-11-08,揭阳92机组,375.56
2024-11-08,其他118机组,438.96
2024-11-08,其他119机组,438.96
2024-11-08,其他120机组,418.3
2024-11-08,其他121机组,418.3
2024-11-08,汕尾116机组,353.33
2024-11-08,汕尾117机组,353.33
2024-11-08,汕尾53机组,375.56
2024-11-08,潮州87机组,375.56
2024-11-08,潮州88机组,353.33
2024-11-08,汕尾54机组,375.56
2024-11-08,梅州106机组,504.94
2024-11-08,韶关40机组,438.96
2024-11-08,韶关41机组,438.96
2024-11-08,韶关42机组,418.3
2024-11-08,韶关43机组,418.3
2024-11-08,梅州124机组,418.3
2024-11-08,东莞128机组,375.56
2024-11-08,东莞129机组,375.56
2024-11-08,中山126机组,433.96
2024-11-08,中山127机组,433.96
2024-11-08,东莞130机组,375.56
2024-11-08,梅州125机组,413.3
2024-11-08,梅州107机组,504.94
2024-11-08,梅州108机组,504.94
2024-11-08,中山229机组,702.23
2024-11-08,江门65机组,375.56
2024-11-08,东莞211机组,648.22
2024-11-08,东莞212机组,648.22
2024-11-08,江门153机组,486.1
2024-11-08,江门154机组,486.1
2024-11-08,茂名84机组,486.1
2024-11-08,佛山147机组,486.1
2024-11-08,佛山148机组,486.1
2024-11-08,珠海222机组,648.22
2024-11-08,珠海223机组,648.22
2024-11-08,云浮139机组,486.1
2024-11-08,云浮140机组,486.1
2024-11-08,云浮100机组,438.96
2024-11-08,韶关149机组,494.94
2024-11-08,韶关150机组,494.94
2024-11-08,深圳218机组,702.23
2024-11-08,深圳219机组,702.23
2024-11-08,广州214机组,702.23
2024-11-08,广州215机组,702.23
2024-11-08,汕头27机组,393.9
2024-11-08,云浮155机组,486.1
2024-11-08,珠海220机组,648.22
2024-11-08,珠海221机组,648.22
2024-11-08,中山224机组,648.22
2024-11-08,中山225机组,648.22
2024-11-08,中山226机组,648.22
2024-11-08,云浮156机组,486.1
2024-11-08,珠海23机组,375.56
2024-11-08,珠海24机组,375.56
2024-11-08,广州131机组,435.76
2024-11-08,广州132机组,435.76
2024-11-08,韶关158机组,499.94
2024-11-08,东莞233机组,702.23
2024-11-08,东莞234机组,702.23
2024-11-08,湛江80机组,393.9
2024-11-08,深圳355机组,300.0
2024-11-08,湛江81机组,393.9
2024-11-08,阳江361机组,300.0
2024-11-08,阳江362机组,300.0
2024-11-08,深圳356机组,300.0
2024-11-08,深圳357机组,300.0
2024-11-08,深圳358机组,300.0
2024-11-08,阳江363机组,300.0
2024-11-08,阳江364机组,300.0
2024-11-08,中山227机组,648.22
2024-11-08,中山228机组,648.22
2024-11-08,惠州238机组,432.97
2024-11-08,广州250机组,432.97
2024-11-08,广州251机组,432.97
2024-11-08,深圳244机组,432.97
2024-11-08,深圳245机组,432.97
2024-11-08,深圳246机组,432.97
2024-11-08,肇庆252机组,648.22
2024-11-08,肇庆253机组,648.22
2024-11-08,惠州239机组,432.97
2024-11-08,惠州240机组,432.97
2024-11-08,深圳249机组,702.23
2024-11-08,深圳241机组,432.97
2024-11-08,深圳242机组,432.97
2024-11-08,深圳243机组,432.97
2024-11-08,韶关159机组,499.94
2024-11-08,阳江74机组,375.56
2024-11-08,阳江75机组,375.56
2024-11-08,韶关38机组,438.96
2024-11-08,佛山32机组,438.96
2024-11-08,潮州89机组,353.33
2024-11-08,潮州90机组,375.56
2024-11-08,惠州48机组,393.9
2024-11-08,惠州49机组,393.9
2024-11-08,佛山33机组,438.96
2024-11-08,韶关39机组,438.96
2024-11-08,云浮101机组,438.96
2024-11-08,惠州50机组,353.33
2024-11-08,江门66机组,353.33
2024-11-08,汕尾55机组,375.56
2024-11-08,惠州51机组,353.33
2024-11-08,揭阳93机组,353.33
2024-11-08,汕尾56机组,375.56
2024-11-08,佛山34机组,418.3
2024-11-08,揭阳94机组,353.33
2024-11-08,湛江78机组,375.56
2024-11-08,湛江79机组,375.56
2024-11-08,佛山35机组,418.3
2024-11-08,江门67机组,353.33
2024-11-08,梅州109机组,504.94
2024-11-08,梅州110机组,504.94
2024-11-08,茂名85机组,418.3
2024-11-08,湛江82机组,393.9
2024-11-08,肇庆104机组,438.96
2024-11-08,湛江83机组,393.9
2024-11-08,肇庆105机组,438.96
2024-11-08,揭阳95机组,375.56
2024-11-08,广州3机组,393.9
2024-11-08,广州4机组,393.9
2024-11-08,广州1机组,393.9
2024-11-08,广州2机组,393.9
2024-11-08,阳江76机组,375.56
2024-11-08,阳江77机组,375.56
2024-11-08,茂名86机组,438.96
2024-11-08,佛山31机组,438.96
2024-11-08,梅州111机组,504.94
2024-11-08,深圳20机组,393.9
2024-11-08,深圳21机组,393.9
2024-11-08,深圳22机组,393.9
2024-11-08,江门68机组,375.56
2024-11-08,江门69机组,375.56
2024-11-08,广州12机组,393.9
2024-11-08,广州13机组,393.9
2024-11-08,广州14机组,393.9
2024-11-08,广州15机组,393.9
2024-11-08,汕头28机组,375.56
2024-11-08,江门70机组,375.56
2024-11-08,江门71机组,375.56
2024-11-08,汕头29机组,393.9
2024-11-08,汕头25机组,353.33
2024-11-08,河源45机组,418.3
2024-11-08,汕头26机组,353.33
2024-11-09,汕尾161机组,348.33
2024-11-09,汕尾162机组,348.33
2024-11-09,韶关164机组,433.96
2024-11-09,惠州235机组,648.22
2024-11-09,江门254机组,648.22
2024-11-09,肇庆256机组,648.22
2024-11-09,肇庆257机组,648.22
2024-11-09,深圳279机组,702.23
2024-11-09,深圳280机组,702.23
2024-11-09,深圳247机组,451.01
2024-11-09,惠州236机组,648.22
2024-11-09,惠州237机组,648.22
2024-11-09,深圳285机组,702.23
2024-11-09,深圳286机组,702.23
2024-11-09,东莞281机组,702.23
2024-11-09,东莞282机组,702.23
2024-11-09,东莞277机组,702.23
2024-11-09,惠州273机组,702.23
2024-11-09,惠州274机组,702.23
2024-11-09,深圳270机组,702.23
2024-11-09,深圳271机组,702.23
2024-11-09,深圳272机组,702.23
2024-11-09,佛山268机组,702.23
2024-11-09,佛山269机组,702.23
2024-11-09,中山266机组,702.23
2024-11-09,中山267机组,702.23
2024-11-09,珠海262机组,702.23
2024-11-09,珠海263机组,702.23
2024-11-09,中山259机组,648.22
2024-11-09,江门255机组,648.22
2024-11-09,中山260机组,648.22
2024-11-09,中山261机组,648.22
2024-11-09,韶关165机组,433.96
2024-11-09,珠海170机组,375.56
2024-11-09,珠海171机组,375.56
2024-11-09,广州7机组,648.22
2024-11-09,广州8机组,648.22
2024-11-09,东莞289机组,702.23
2024-11-09,湛江172机组,348.33
2024-11-09,湛江173机组,348.33
2024-11-09,广州291机组,612.86
2024-11-09,广州292机组,612.86
2024-11-09,清远293机组,648.22
2024-11-09,清远294机组,648.22
2024-11-09,阳江72机组,348.33
2024-11-09,阳江73机组,348.33
2024-11-09,东莞283机组,648.22
2024-11-09,东莞284机组,648.22
2024-11-09,东莞295机组,648.22
2024-11-09,东莞296机组,648.22
2024-11-09,珠海299机组,648.22
2024-11-09,珠海300机组,648.22
2024-11-09,茂名174机组,348.33
2024-11-09,茂名175机组,348.33
2024-11-09,东莞290机组,702.23
2024-11-09,东莞301机组,648.22
2024-11-09,东莞302机组,648.22
2024-11-09,东莞303机组,648.22
2024-11-09,东莞304机组,648.22
2024-11-09,佛山30机组,438.96
2024-11-09,阳江379机组,0.0
2024-11-09,湛江422机组,0.0
2024-11-09,河源178机组,388.26
2024-11-09,河源179机组,388.26
2024-11-09,阳江469机组,0.0
2024-11-09,深圳287机组,648.22
2024-11-09,广州307机组,648.22
2024-11-09,深圳288机组,648.22
2024-11-09,广州308机组,648.22
2024-11-09,佛山305机组,648.22
2024-11-09,佛山306机组,648.22
2024-11-09,揭阳309机组,732.77
2024-11-09,阳江359机组,300.0
2024-11-09,揭阳310机组,732.77
2024-11-09,阳江360机组,300.0
2024-11-09,江门180机组,413.3
2024-11-09,江门518机组,0.0
2024-11-09,揭阳524机组,0.0
2024-11-09,清远532机组,0.0
2024-11-09,江门547机组,0.0
2024-11-09,江门545机组,0.0
2024-11-09,珠海431机组,0.0
2024-11-09,阳江481机组,0.0
2024-11-09,清远205机组,388.26
2024-11-09,清远206机组,388.26
2024-11-09,惠州482机组,0.0
2024-11-09,汕头331机组,370.56
2024-11-09,汕头332机组,370.56
2024-11-09,惠州275机组,648.22
2024-11-09,惠州276机组,648.22
2024-11-09,东莞333机组,648.22
2024-11-09,东莞334机组,648.22
2024-11-09,云浮209机组,413.3
2024-11-09,湛江423机组,0.0
2024-11-09,湛江424机组,0.0
2024-11-09,肇庆337机组,648.22
2024-11-09,肇庆338机组,648.22
2024-11-09,广州339机组,648.22
2024-11-09,广州340机组,648.22
2024-11-09,东莞343机组,612.86
2024-11-09,东莞344机组,612.86
2024-11-09,东莞345机组,612.86
2024-11-09,惠州335机组,612.86
2024-11-09,惠州336机组,612.86
2024-11-09,佛山556机组,0.0
2024-11-09,广州346机组,612.86
2024-11-09,广州347机组,612.86
2024-11-09,江门557机组,0.0
2024-11-09,韶关529机组,0.0
2024-11-09,清远562机组,0.0
2024-11-09,清远561机组,0.0
2024-11-09,湛江495机组,0.0
2024-11-09,阳江470机组,0.0
2024-11-09,江门570机组,0.0
2024-11-09,梅州585机组,0.0
2024-11-09,汕尾484机组,0.0
2024-11-09,汕尾485机组,0.0
2024-11-09,梅州612机组,0.0
2024-11-09,深圳613机组,612.86
2024-11-09,深圳614机组,612.86
2024-11-09,深圳616机组,612.86
2024-11-09,深圳617机组,612.86
2024-11-09,肇庆618机组,732.77
2024-11-09,肇庆619机组,732.77
2024-11-09,东莞231机组,648.22
2024-11-09,广州9机组,612.86
2024-11-09,阳江620机组,0.0
2024-11-09,江门578机组,0.0
2024-11-09,汕头621机组,0.0
2024-11-09,阳江623机组,0.0
2024-11-09,肇庆625机组,0.0
2024-11-09,汕尾626机组,0.0
2024-11-09,汕尾627机组,0.0
2024-11-09,韶关628机组,0.0
2024-11-09,揭阳629机组,0.0
2024-11-09,揭阳630机组,0.0
2024-11-09,阳江631机组,0.0
2024-11-09,阳江632机组,0.0
2024-11-09,惠州483机组,0.0
2024-11-09,湛江393机组,0.0
2024-11-09,湛江394机组,0.0
2024-11-09,阳江471机组,0.0
2024-11-09,韶关36机组,0.0
2024-11-09,肇庆633机组,0.0
2024-11-09,清远634机组,0.0
2024-11-09,清远635机组,0.0
2024-11-09,中山636机组,0.0
2024-11-09,阳江638机组,0.0
2024-11-09,汕头639机组,0.0
2024-11-09,肇庆587机组,0.0
2024-11-09,阳江589机组,0.0
2024-11-09,清远591机组,0.0
2024-11-09,湛江593机组,0.0
2024-11-09,河源44机组,418.3
